"user_id","avg_pay_amt","avg_pay_amt_weekdays","avg_pay_amt_weekends"
6915,"[49,65)","[49,65)",">=65"
6964,"[49,65)","[49,65)","[49,65)"
6970,"[36,49)","[36,49)","[36,49)"
6978,"<29","<29","<29"
6993,"[29,36)","[29,36)","[36,49)"
6994,"[36,49)","[36,49)","[29,36)"
6997,">=65",">=65",">=65"
7006,"[49,65)",">=65","[49,65)"
7013,"<29","<29","<29"
7021,"<29","<29","<29"
7031,">=65",">=65",">=65"
7032,"<29","<29","未知"
7045,"[29,36)","<29","[36,49)"
7049,"<29","<29","[36,49)"
7074,"<29","<29","<29"
7078,">=65",">=65",">=65"
7104,"[36,49)","[36,49)","[36,49)"
7108,"[36,49)","[36,49)","[29,36)"
7116,"[36,49)","[36,49)","[29,36)"
7121,"[49,65)","[49,65)","[49,65)"
7123,"<29","<29","[29,36)"
7140,"[36,49)","[36,49)","[36,49)"
7155,"<29","<29","<29"
7160,"<29","<29","[29,36)"
7170,">=65",">=65","[49,65)"
7175,"[36,49)","[36,49)","[36,49)"
7177,"[49,65)","[36,49)","[36,49)"
7182,"[29,36)","[29,36)","[29,36)"
7188,">=65","[49,65)",">=65"
7204,"[29,36)","[29,36)","[29,36)"
7211,"[36,49)","[36,49)","[36,49)"
7212,"[49,65)","[49,65)","[49,65)"
7229,">=65",">=65",">=65"
7257,"[36,49)","[36,49)","[36,49)"
7260,"[49,65)","[49,65)","[49,65)"
7262,"<29","<29","<29"
7269,"[36,49)","[36,49)","[36,49)"
7270,">=65",">=65",">=65"
7280,"<29","<29","<29"
7293,"<29","<29","[29,36)"
7301,"<29","<29","<29"
7303,"<29","<29","[29,36)"
7343,">=65",">=65",">=65"
7345,"[49,65)","[49,65)",">=65"
7347,"[36,49)","[36,49)","[36,49)"
7348,"[29,36)","[29,36)","[29,36)"
7385,"[36,49)","[36,49)","[36,49)"
7390,"[29,36)","[29,36)","[36,49)"
7395,"<29","<29","[29,36)"
7401,">=65",">=65",">=65"
7402,"[36,49)","[36,49)","[36,49)"
7409,"[49,65)","[49,65)","[49,65)"
7443,">=65",">=65",">=65"
7446,">=65",">=65",">=65"
7451,"<29","<29","<29"
7453,">=65","[49,65)",">=65"
7474,"[49,65)","[36,49)","[36,49)"
7492,"[49,65)","[36,49)","[36,49)"
7510,">=65",">=65",">=65"
7526,"[29,36)","[29,36)","[36,49)"
7540,"<29","<29","<29"
7561,"[29,36)","<29","[29,36)"
7565,"<29","<29","<29"
7605,"[36,49)","[36,49)","[36,49)"
7612,"<29","<29","<29"
7626,"[36,49)","[29,36)","[49,65)"
7628,">=65",">=65","[49,65)"
7629,">=65",">=65",">=65"
7636,"<29","<29","<29"
7638,"<29","<29","<29"
7651,"[29,36)","[29,36)","<29"
7675,"<29","<29","<29"
7677,"[29,36)","[29,36)","[49,65)"
7701,"[29,36)","[29,36)","[29,36)"
7707,"[29,36)","[29,36)","<29"
7713,"[49,65)","[49,65)",">=65"
7715,"<29","<29","[29,36)"
7720,"[49,65)","[36,49)","[36,49)"
7721,"[36,49)","[36,49)","[36,49)"
7726,">=65",">=65",">=65"
7733,"[29,36)","[29,36)","[36,49)"
7745,"[29,36)","[29,36)","[36,49)"
7753,"[49,65)","[36,49)","[36,49)"
7754,"[29,36)","[29,36)","[29,36)"
7755,"[36,49)","[36,49)","[29,36)"
7757,"<29","<29","[29,36)"
7765,"<29","<29","[29,36)"
7772,"[49,65)","未知","[49,65)"
7789,"<29","<29","[29,36)"
7802,"[49,65)","[49,65)",">=65"
7823,"[49,65)","未知","[49,65)"
7831,"[36,49)","[36,49)","[29,36)"
7845,"[36,49)","[36,49)","[36,49)"
7847,">=65",">=65",">=65"
7850,"<29","<29","<29"
7862,"<29","<29","<29"
7880,"[29,36)","[36,49)","<29"
7882,"[36,49)","[36,49)","[36,49)"
7884,"<29","<29","<29"
7891,"[49,65)","[49,65)",">=65"
7898,"<29","<29","<29"
7902,">=65",">=65",">=65"
7905,">=65",">=65",">=65"
7915,"[49,65)",">=65","[49,65)"
7921,"<29","<29","[29,36)"
7959,">=65",">=65",">=65"
7961,"[49,65)","未知",">=65"
7999,">=65",">=65",">=65"
8006,"[36,49)","[36,49)","[36,49)"
8008,"[36,49)","[36,49)","[29,36)"
8019,"[49,65)","未知","[49,65)"
8076,">=65",">=65","[49,65)"
8094,"[49,65)","[49,65)","[49,65)"
8151,"[29,36)","[29,36)","<29"
8152,">=65",">=65",">=65"
8165,">=65","[49,65)",">=65"
8173,">=65",">=65",">=65"
8183,"[36,49)","[36,49)","[36,49)"
8186,"<29","<29","<29"
8187,"<29","<29","<29"
8188,">=65",">=65","[49,65)"
8217,"[36,49)","[36,49)","[36,49)"
8227,">=65",">=65",">=65"
8242,">=65",">=65",">=65"
8252,"[29,36)","[29,36)","[29,36)"
8259,"[36,49)","[36,49)","[29,36)"
8260,">=65",">=65",">=65"
8276,"[36,49)","[36,49)","[36,49)"
8277,"[36,49)","[29,36)","[36,49)"
8286,">=65",">=65",">=65"
8303,"<29","<29","<29"
8326,"<29","<29","<29"
8340,"[29,36)","[29,36)","<29"
8342,"<29","<29","[29,36)"
8344,"[29,36)","[29,36)","<29"
8346,"[36,49)","[36,49)","[29,36)"
8349,">=65",">=65",">=65"
8363,"[49,65)","[49,65)","[49,65)"
8371,">=65",">=65",">=65"
8399,">=65","[36,49)","[36,49)"
8432,">=65",">=65",">=65"
8437,">=65",">=65",">=65"
8441,"[36,49)","[36,49)","[36,49)"
8462,"[29,36)","[29,36)","[29,36)"
8472,"<29","<29","[29,36)"
8475,"[36,49)","[29,36)","[49,65)"
8479,"[29,36)","[29,36)","[36,49)"
8484,"<29","<29","<29"
8487,"<29","<29","<29"
8493,">=65","[49,65)",">=65"
8499,"<29","<29","<29"
8502,"[36,49)","[36,49)","[29,36)"
8535,"<29","<29","<29"
8546,"[49,65)","未知",">=65"
8550,"[49,65)","[49,65)","[49,65)"
8555,"[36,49)","[36,49)","[36,49)"
8568,"[49,65)","[49,65)",">=65"
8574,"[29,36)","[36,49)","[29,36)"
8581,"[29,36)","[29,36)","[29,36)"
8582,"<29","<29","[36,49)"
8611,"[49,65)","[49,65)","[49,65)"
8620,"[29,36)","<29","[29,36)"
8628,"[36,49)","[36,49)","[36,49)"
8631,"[49,65)","[49,65)","[49,65)"
8648,"[36,49)","[29,36)","[49,65)"
8653,"[49,65)","[49,65)",">=65"
8668,"[36,49)","[36,49)","[36,49)"
8673,"[36,49)","[29,36)","[36,49)"
8681,"[49,65)","[49,65)",">=65"
8682,"[29,36)","[36,49)","[29,36)"
8683,"<29","<29","<29"
8688,">=65",">=65",">=65"
8690,"<29","<29","<29"
8694,"[49,65)","[49,65)","[49,65)"
8695,"<29","<29","<29"
8701,"[29,36)","[29,36)","[29,36)"
8712,"<29","<29","<29"
8713,"<29","<29","<29"
8741,"[49,65)","[49,65)","未知"
8748,"[29,36)","[29,36)","[49,65)"
8761,"[49,65)","[49,65)","[49,65)"
8762,"[49,65)","[49,65)",">=65"
8770,"[36,49)","[36,49)","[36,49)"
8775,"[49,65)","[49,65)","[49,65)"
8781,">=65",">=65",">=65"
8788,"[49,65)","[49,65)","[49,65)"
8791,"[36,49)","[36,49)","[29,36)"
8800,"[29,36)","<29","[36,49)"
8803,"<29","<29","[29,36)"
8821,"<29","<29","<29"
8840,"[29,36)","[29,36)","[29,36)"
8843,"[36,49)","[29,36)","[49,65)"
8848,"<29","<29","<29"
8855,"<29","<29","<29"
8873,">=65","[49,65)",">=65"
8884,"[36,49)","[36,49)","[36,49)"
8891,">=65","[49,65)",">=65"
8898,"[29,36)","[29,36)","[36,49)"
8902,"<29","<29","<29"
8916,"[29,36)","[29,36)","[29,36)"
8940,"[49,65)","[49,65)",">=65"
8941,"[36,49)","[36,49)","[36,49)"
8963,">=65",">=65","[49,65)"
8986,"[49,65)","未知","[49,65)"
8987,">=65",">=65",">=65"
9038,"[29,36)","[29,36)","[29,36)"
9051,"[29,36)","[29,36)","[29,36)"
9060,"[49,65)","[49,65)","[49,65)"
9065,">=65",">=65","[49,65)"
9070,"[29,36)","<29","[36,49)"
9091,"<29","<29","[36,49)"
9094,"[49,65)","[49,65)","[49,65)"
9101,"[29,36)","[36,49)","[29,36)"
9104,">=65",">=65",">=65"
9115,"<29","<29","<29"
9127,"<29","<29","<29"
9158,"[29,36)","[29,36)","<29"
9162,"[29,36)","[29,36)","[29,36)"
9168,"<29","<29","[36,49)"
9179,"[49,65)","[49,65)",">=65"
9188,">=65",">=65",">=65"
9194,">=65",">=65",">=65"
9197,"<29","<29","<29"
9198,"[36,49)","[36,49)","[36,49)"
9218,"[29,36)","[29,36)","[29,36)"
9236,"[49,65)","[49,65)",">=65"
9251,"[49,65)","未知",">=65"
9252,"[36,49)","[36,49)","[36,49)"
9259,"<29","<29","<29"
9263,"<29","<29","[29,36)"
9303,"[29,36)","<29","[36,49)"
9314,"<29","[29,36)","<29"
9343,">=65",">=65",">=65"
9365,">=65",">=65","未知"
9386,"<29","<29","<29"
9389,"<29","<29","<29"
9393,"<29","<29","<29"
9394,"[49,65)","[49,65)","[49,65)"
9397,">=65",">=65",">=65"
9400,"<29","<29","<29"
9419,"[49,65)","[49,65)",">=65"
9440,"[29,36)","[29,36)","[36,49)"
9462,"[36,49)","[36,49)","[29,36)"
9484,"<29","<29","<29"
9491,">=65",">=65",">=65"
9496,">=65",">=65",">=65"
9521,"<29","<29","<29"
9538,">=65",">=65","[49,65)"
9558,"<29","<29","<29"
9559,"<29","<29","<29"
9568,"[29,36)","[29,36)","[29,36)"
9577,"[29,36)","[36,49)","[29,36)"
9595,">=65",">=65",">=65"
9612,"[36,49)","[36,49)","[36,49)"
9620,"<29","<29","<29"
9651,"[36,49)","未知","[49,65)"
9657,"<29","<29","[29,36)"
9664,"[29,36)","[29,36)","[36,49)"
9703,"[49,65)","[49,65)","[49,65)"
9717,">=65",">=65",">=65"
9725,"[29,36)","[29,36)","[29,36)"
9734,">=65",">=65",">=65"
9769,"[36,49)","[36,49)","[29,36)"
9775,"[36,49)","[36,49)","[36,49)"
9778,"[36,49)","[29,36)","[36,49)"
9830,"[49,65)","[49,65)","[49,65)"
9832,"[49,65)","[49,65)",">=65"
9849,"[49,65)","[36,49)","[36,49)"
9863,"[36,49)","[36,49)","[36,49)"
9868,"[29,36)","[29,36)","<29"
9887,"[36,49)","[36,49)","[36,49)"
9888,"[29,36)","[29,36)","[29,36)"
9907,"[49,65)","[49,65)","[49,65)"
9917,">=65",">=65",">=65"
9928,"<29","<29","<29"
9930,"[36,49)","[36,49)","[29,36)"
9947,"[36,49)","[36,49)","[36,49)"
9953,"[49,65)","[49,65)",">=65"
9958,"[29,36)","[29,36)","[29,36)"
9961,"[36,49)","[36,49)","[36,49)"
9984,"[29,36)","<29","[36,49)"
9997,">=65",">=65",">=65"
10003,">=65","[49,65)",">=65"
10004,"<29","<29","<29"
10014,"[36,49)","[36,49)","[36,49)"
10047,"[36,49)","未知","[49,65)"
10049,"[49,65)","[49,65)","[49,65)"
10055,">=65",">=65",">=65"
10061,"<29","<29","<29"
10062,"<29","<29","[29,36)"
10065,"[49,65)","[49,65)","[49,65)"
10068,"[49,65)","[49,65)","[49,65)"
10069,"[36,49)","[36,49)","[36,49)"
10081,"[29,36)","[36,49)","<29"
10086,"[49,65)","[49,65)",">=65"
10092,"[29,36)","[29,36)","[29,36)"
10117,"<29","<29","<29"
10122,"[36,49)","[29,36)","[36,49)"
10146,"[36,49)","<29","[49,65)"
10147,"[29,36)","[29,36)","[29,36)"
10148,"<29","<29","[29,36)"
10151,">=65",">=65",">=65"
10156,"[29,36)","[29,36)","[36,49)"
10157,"[49,65)","未知","[49,65)"
10163,">=65",">=65",">=65"
10168,"[29,36)","[29,36)","<29"
10177,">=65",">=65",">=65"
10180,"<29","<29","[36,49)"
10189,"[29,36)","[29,36)","[29,36)"
10200,"[49,65)","[49,65)",">=65"
10204,"[49,65)","未知","[49,65)"
10236,"[49,65)","未知",">=65"
10248,"[49,65)","[36,49)","[36,49)"
10270,"[36,49)","未知","[49,65)"
10293,"<29","<29","未知"
10302,"[49,65)","[36,49)","[36,49)"
10315,"<29","<29","<29"
10327,"[36,49)","未知","[49,65)"
10328,"[49,65)","[49,65)",">=65"
10332,">=65",">=65",">=65"
10339,"[36,49)","[36,49)","[36,49)"
10345,"<29","<29","[29,36)"
10351,"[36,49)","未知","[49,65)"
10354,"[36,49)","[36,49)","[36,49)"
10360,"[49,65)","[49,65)","[49,65)"
10365,"<29","<29","<29"
10396,"[29,36)","<29","[29,36)"
10409,"<29","<29","[29,36)"
10434,"[29,36)","[29,36)","[29,36)"
10442,"[36,49)","[36,49)","[36,49)"
10448,"[29,36)","[36,49)","<29"
10491,"[49,65)","[49,65)","[49,65)"
10496,"[29,36)","[29,36)","[29,36)"
10518,">=65","[49,65)",">=65"
10523,"[36,49)","未知","[49,65)"
10525,"<29","<29","<29"
10531,"<29","<29","<29"
10539,">=65",">=65",">=65"
10570,"[36,49)","[36,49)","[36,49)"
10584,">=65",">=65",">=65"
10592,"[49,65)","未知",">=65"
10593,"[49,65)","未知","[49,65)"
10595,"<29","<29","<29"
10606,"[49,65)","未知","[49,65)"
10608,">=65",">=65",">=65"
10619,">=65",">=65",">=65"
10634,"[49,65)","[49,65)",">=65"
10636,"<29","<29","<29"
10654,"<29","<29","<29"
10708,">=65",">=65",">=65"
10723,"[29,36)","[29,36)","[29,36)"
10730,"<29","<29","<29"
10734,"[49,65)","未知","[49,65)"
10742,"[29,36)","[29,36)","[36,49)"
10744,">=65",">=65",">=65"
10775,"[36,49)","[36,49)","[36,49)"
10798,"[36,49)","未知","[49,65)"
10805,"[49,65)","[36,49)","[36,49)"
10811,"[36,49)","[36,49)","[36,49)"
10825,"[36,49)","[29,36)","[36,49)"
10833,"[29,36)","[29,36)","[29,36)"
10836,"<29","<29","<29"
10850,"[36,49)","[36,49)","[36,49)"
10874,"<29","<29","[29,36)"
10878,"[36,49)","[36,49)","[29,36)"
10879,"[36,49)","[36,49)","[36,49)"
10880,"[29,36)","[29,36)","[29,36)"
10882,"[36,49)","未知","[49,65)"
10896,"<29","<29","<29"
10897,"[36,49)","未知","[49,65)"
10901,"[36,49)","[36,49)","[36,49)"
10922,"[49,65)","[49,65)","[49,65)"
10925,"[36,49)","[36,49)","[36,49)"
10952,"<29","<29","[29,36)"
10968,">=65",">=65",">=65"
10978,"<29","<29","[29,36)"
10981,"[36,49)","未知","[49,65)"
10991,"[29,36)","[29,36)","[29,36)"
10996,"<29","<29","<29"
11002,">=65",">=65","[49,65)"
11031,"[29,36)","<29","[36,49)"
11035,"[36,49)","[36,49)","[29,36)"
11048,"<29","<29","<29"
11051,"<29","<29","[36,49)"
11057,"[29,36)","[29,36)","[29,36)"
11062,"[36,49)","[36,49)","[36,49)"
11070,"[36,49)","未知","[49,65)"
11081,"<29","<29","<29"
11105,"[29,36)","[29,36)","[29,36)"
11124,">=65",">=65",">=65"
11131,"[36,49)","[29,36)","[36,49)"
11142,"[49,65)","[49,65)",">=65"
11159,"[49,65)","[49,65)",">=65"
11167,"<29","<29","<29"
11172,">=65",">=65",">=65"
11174,"<29","<29","[49,65)"
11180,"<29","<29","<29"
11182,"[49,65)","[49,65)","[49,65)"
11185,">=65",">=65",">=65"
11214,"<29","<29","<29"
11218,"[29,36)","[29,36)","未知"
11220,"[29,36)","[29,36)","[29,36)"
11225,"<29","<29","未知"
11228,"[36,49)","[36,49)","[36,49)"
11248,"[36,49)","[36,49)","[36,49)"
11260,"[49,65)","[49,65)","[49,65)"
11265,"[36,49)","[36,49)","[36,49)"
11272,"[29,36)","[29,36)","[29,36)"
11287,"[49,65)","[36,49)","[36,49)"
11307,"[49,65)","[36,49)","[36,49)"
11312,"[36,49)","[36,49)","[29,36)"
11333,"<29","<29","<29"
11339,">=65",">=65",">=65"
11347,"<29","<29","<29"
11352,"[29,36)","[29,36)","[29,36)"
11360,"[29,36)","[29,36)","[36,49)"
11362,"<29","<29","<29"
11370,"[49,65)","[49,65)",">=65"
11381,"[36,49)","<29",">=65"
11388,">=65",">=65",">=65"
11397,">=65",">=65",">=65"
11410,"[36,49)","[36,49)","[36,49)"
11434,"[29,36)","[29,36)","[36,49)"
11437,">=65",">=65",">=65"
11443,">=65",">=65",">=65"
11447,"[36,49)","[36,49)","[36,49)"
11448,"[49,65)","[49,65)",">=65"
11456,"[29,36)","[36,49)","[29,36)"
11469,"[29,36)","[29,36)","<29"
11470,">=65",">=65",">=65"
11472,"<29","<29","[29,36)"
11474,"[29,36)","[29,36)","[29,36)"
11478,"[49,65)","[36,49)","[36,49)"
11495,">=65",">=65",">=65"
11500,"[29,36)","[29,36)","[36,49)"
11523,"[49,65)","[36,49)","[36,49)"
11532,"<29","<29","<29"
11534,">=65",">=65",">=65"
11549,"[49,65)","[36,49)","[36,49)"
11551,">=65",">=65",">=65"
11565,"[36,49)","[29,36)","[36,49)"
11567,">=65",">=65",">=65"
11571,"<29","<29","<29"
11580,"[29,36)","[29,36)","[36,49)"
11591,"[49,65)","[49,65)","[49,65)"
11593,"<29","<29","<29"
11623,"[49,65)","[49,65)","[49,65)"
11626,">=65",">=65",">=65"
11639,"[36,49)","[36,49)","[36,49)"
11644,"<29","<29","<29"
11647,">=65",">=65","[49,65)"
11656,">=65","[49,65)",">=65"
11679,"[49,65)","[49,65)","[49,65)"
11697,"[36,49)","[36,49)","[29,36)"
11706,">=65",">=65","[49,65)"
11715,">=65",">=65",">=65"
11717,"[49,65)","未知","[49,65)"
11720,"[36,49)","[36,49)","[29,36)"
11734,"[29,36)","[29,36)","<29"
11749,">=65",">=65",">=65"
11750,"<29","<29","<29"
11757,"[49,65)","[49,65)",">=65"
11763,">=65",">=65",">=65"
11769,"[29,36)","<29","[29,36)"
11770,"[49,65)","[36,49)","[36,49)"
11773,"[29,36)","[29,36)","[36,49)"
11793,"<29","<29","<29"
11794,">=65","[36,49)","[36,49)"
11798,">=65",">=65",">=65"
11800,">=65",">=65",">=65"
11805,"[49,65)","[36,49)","[36,49)"
11822,"<29","<29","<29"
11826,"[29,36)","[29,36)","[29,36)"
11830,">=65",">=65",">=65"
11832,"[36,49)","[36,49)","[36,49)"
11834,">=65",">=65",">=65"
11835,"[36,49)","[36,49)","[36,49)"
11847,"<29","<29","<29"
11868,">=65",">=65",">=65"
11875,"[36,49)","[36,49)","[36,49)"
11892,"[29,36)","[29,36)","[36,49)"
11910,"[29,36)","[29,36)","<29"
11913,"[29,36)","[29,36)","<29"
11915,"<29","<29","<29"
11922,"[29,36)","<29","[36,49)"
11932,"<29","<29","<29"
11943,"[49,65)","[49,65)",">=65"
11948,"[29,36)","<29","[49,65)"
11950,"<29","<29","<29"
11951,"[49,65)","未知","[49,65)"
11960,"[29,36)","[29,36)","[29,36)"
11963,"[49,65)","[49,65)","[49,65)"
11966,">=65",">=65",">=65"
11971,"[49,65)","未知","[49,65)"
11972,"[49,65)","[49,65)","[49,65)"
11998,"[36,49)","[36,49)","[36,49)"
12004,"[49,65)","[49,65)","[49,65)"
12020,"[36,49)","未知","[49,65)"
12050,"[36,49)","未知","未知"
12054,"[36,49)","[36,49)","[36,49)"
12072,">=65",">=65",">=65"
12082,"<29","<29","[29,36)"
12092,"<29","<29","<29"
12109,">=65",">=65",">=65"
12117,">=65",">=65",">=65"
12130,"<29","<29","<29"
12136,">=65",">=65",">=65"
12150,">=65",">=65","[49,65)"
12152,"<29","<29","<29"
12159,"[49,65)","[49,65)",">=65"
12168,">=65",">=65",">=65"
12170,"<29","<29","<29"
12186,"[36,49)","[36,49)","[29,36)"
12188,"[36,49)","[36,49)","[36,49)"
12189,"<29","<29","<29"
12193,"<29","<29","<29"
12213,"[29,36)","[29,36)","[29,36)"
12224,"[29,36)","[29,36)","[36,49)"
12226,"[36,49)","[36,49)","[29,36)"
12230,"[49,65)","[49,65)","[49,65)"
12237,"[29,36)","[29,36)","[36,49)"
12239,"[36,49)","[36,49)","[36,49)"
12241,"[36,49)","[36,49)","[36,49)"
12247,">=65",">=65",">=65"
12251,"[49,65)","未知",">=65"
12256,"<29","<29","<29"
12259,"[49,65)","[49,65)",">=65"
12261,"[36,49)","[36,49)","[36,49)"
12265,"[29,36)","<29","[49,65)"
12266,"[29,36)","[29,36)","[29,36)"
12275,"[49,65)","[49,65)","[49,65)"
12284,"<29","<29","<29"
12314,"[36,49)","未知","[49,65)"
12315,"[29,36)","[36,49)","<29"
12321,"<29","<29","<29"
12349,">=65",">=65",">=65"
12370,"[49,65)","[49,65)","[49,65)"
12378,"[29,36)","[29,36)","[29,36)"
12382,">=65","[49,65)",">=65"
12386,"<29","<29","<29"
12397,"[49,65)","[49,65)","[49,65)"
12400,">=65","[49,65)",">=65"
12412,"[36,49)","[29,36)","[36,49)"
12416,"[49,65)","[49,65)","[49,65)"
12426,"[49,65)","[49,65)","[49,65)"
12432,"[36,49)","未知",">=65"
12437,"[29,36)","[29,36)","[36,49)"
12468,"[36,49)","[36,49)","[36,49)"
12489,"[29,36)","[36,49)","[29,36)"
12496,"<29","<29","[29,36)"
12500,">=65",">=65",">=65"
12509,">=65",">=65",">=65"
12524,"[29,36)","[36,49)","[29,36)"
12527,"<29","[36,49)","<29"
12528,"<29","<29","<29"
12543,">=65",">=65",">=65"
12551,"[49,65)","[36,49)","[36,49)"
12566,"<29","<29","[29,36)"
12580,"[49,65)","[49,65)","[49,65)"
12602,"<29","<29","<29"
12632,"<29","<29","<29"
12633,">=65",">=65",">=65"
12640,"[29,36)","[29,36)","[29,36)"
12641,"<29","<29","<29"
12642,">=65",">=65",">=65"
12651,"[36,49)","[36,49)","[36,49)"
12659,"[29,36)","[29,36)","[29,36)"
12664,"<29","<29","<29"
12693,"[49,65)","[49,65)","[49,65)"
12700,"<29","<29","[29,36)"
12710,"[36,49)","未知","未知"
12721,"[36,49)","[36,49)","[36,49)"
12788,"[36,49)","未知",">=65"
12812,">=65",">=65",">=65"
12819,"[49,65)","[36,49)","[36,49)"
12842,"<29","<29","<29"
12850,"[29,36)","[29,36)","[36,49)"
12854,"[29,36)","[29,36)","[29,36)"
12865,"[36,49)","未知","[49,65)"
12876,"[36,49)","[29,36)","[49,65)"
12886,"[49,65)","[49,65)","[49,65)"
12891,"<29","<29","<29"
12893,">=65",">=65",">=65"
12898,">=65",">=65",">=65"
12900,"[36,49)","[36,49)","[36,49)"
12901,"[36,49)","[36,49)","[36,49)"
12905,"<29","<29","<29"
12909,">=65",">=65",">=65"
12910,"[49,65)","[49,65)","[49,65)"
12912,"[36,49)","[36,49)","[36,49)"
12916,"[36,49)","未知",">=65"
12917,">=65",">=65",">=65"
12924,"<29","<29","<29"
12927,"<29","<29","<29"
12930,"<29","<29","<29"
12935,"<29","<29","<29"
12977,"[29,36)","[29,36)","[29,36)"
12978,"[36,49)","[36,49)","[36,49)"
12982,"[36,49)","[36,49)","[36,49)"
12986,"[49,65)","[49,65)","[49,65)"
12997,"[49,65)","[49,65)","[49,65)"
13021,"<29","<29","<29"
13030,"[36,49)","未知","[49,65)"
13032,"<29","<29","<29"
13036,"<29","<29","<29"
13045,"[36,49)","[36,49)","[36,49)"
13051,"[36,49)","[36,49)","[29,36)"
13053,"[36,49)","[36,49)","<29"
13080,"[49,65)","[36,49)","[36,49)"
13121,"[36,49)","[36,49)","[36,49)"
13179,"<29","<29","<29"
13185,"[36,49)","[36,49)","[36,49)"
13196,"[36,49)","未知","[49,65)"
13197,"[29,36)","[29,36)","[29,36)"
13212,"[49,65)","[49,65)","[49,65)"
13213,"[49,65)","[36,49)","[36,49)"
13221,"<29","<29","<29"
13235,"[36,49)","[36,49)","[36,49)"
13249,"[29,36)","[29,36)","<29"
13251,"[36,49)","[36,49)","[36,49)"
13264,"[49,65)","[49,65)","[49,65)"
13278,"[49,65)","[49,65)","[49,65)"
13309,"<29","<29","<29"
13320,"<29","<29","<29"
13335,"[29,36)","[29,36)","[29,36)"
13348,"[36,49)","[36,49)","[36,49)"
13363,"[49,65)","[49,65)","[49,65)"
13386,">=65",">=65",">=65"
13392,"[49,65)","[49,65)",">=65"
13395,">=65","[49,65)",">=65"
13396,">=65","[49,65)",">=65"
13412,"[36,49)","未知","[49,65)"
13448,"[29,36)","[29,36)","[29,36)"
13457,"[29,36)","[36,49)","<29"
13462,"<29","<29","<29"
13465,">=65",">=65","[49,65)"
13467,"<29","<29","[36,49)"
13468,"<29","<29","<29"
13471,"[29,36)","[29,36)","[36,49)"
13481,"<29","[29,36)","<29"
13485,">=65",">=65",">=65"
13487,"<29","<29","[29,36)"
13518,"<29","<29","<29"
13532,"[49,65)","[49,65)","[49,65)"
13538,"[36,49)","[36,49)","[36,49)"
13559,"[49,65)","[49,65)",">=65"
13579,"[36,49)","[36,49)","[36,49)"
13583,"<29","<29","<29"
13587,"<29","<29","<29"
13596,">=65",">=65",">=65"
13623,"[49,65)","[49,65)","[49,65)"
13625,"[36,49)","未知","[49,65)"
13633,"[49,65)","[49,65)","[49,65)"
13641,"[29,36)","[29,36)","<29"
13656,"[49,65)","[49,65)","[49,65)"
13659,">=65",">=65",">=65"
13660,"[29,36)","[29,36)","[36,49)"
13666,"[29,36)","[29,36)","<29"
13685,">=65",">=65",">=65"
13696,"[36,49)","未知","[36,49)"
13700,"[29,36)","[29,36)","[36,49)"
13718,"[49,65)","[49,65)","[49,65)"
13721,"[29,36)","[29,36)","未知"
13729,">=65",">=65",">=65"
13731,"<29","<29","<29"
13739,">=65",">=65",">=65"
13774,"[29,36)","[29,36)","[36,49)"
13785,"<29","<29","<29"
13788,"[49,65)","[49,65)","[49,65)"
13790,">=65",">=65",">=65"
13820,"<29","<29","<29"
13824,">=65",">=65",">=65"
13850,"<29","<29","<29"
13874,"[29,36)","[29,36)","[29,36)"
13875,"<29","<29","<29"
13903,"[49,65)","[49,65)",">=65"
13904,"[29,36)","[29,36)","<29"
13934,"<29","<29","<29"
13940,"[49,65)","未知",">=65"
14005,"<29","<29","<29"
14019,"<29","<29","<29"
14025,"<29","<29","<29"
14065,"<29","<29","<29"
14067,"[49,65)","[49,65)",">=65"
14069,"[36,49)","[36,49)","[36,49)"
14077,"[36,49)","[36,49)","[36,49)"
14098,"[36,49)","[36,49)","[36,49)"
14101,"[49,65)","未知","[49,65)"
14108,"[36,49)","[36,49)","[36,49)"
14160,">=65",">=65",">=65"
14176,"[49,65)","未知",">=65"
14181,"[29,36)","[36,49)","<29"
14186,"[49,65)","[36,49)","[36,49)"
14187,">=65",">=65",">=65"
14191,"[29,36)","[29,36)","[29,36)"
14197,"<29","<29","[36,49)"
14214,"<29","<29","<29"
14222,"[36,49)","未知","[49,65)"
14237,"[29,36)","[36,49)","<29"
14239,"<29","<29","<29"
14242,"[29,36)","<29",">=65"
14257,"[49,65)","[49,65)",">=65"
14265,"[29,36)","[29,36)","[29,36)"
14279,"[36,49)","[36,49)","[36,49)"
14285,"<29","<29","<29"
14299,"<29","[29,36)","<29"
14319,"<29","<29","<29"
14324,">=65",">=65","[49,65)"
14332,"[36,49)","[36,49)","[36,49)"
14336,">=65","[49,65)",">=65"
14337,"[49,65)","未知",">=65"
14342,"[36,49)","[36,49)","[36,49)"
14350,"[36,49)","[36,49)","[36,49)"
14353,"[36,49)","[36,49)","[36,49)"
14354,"[36,49)","[36,49)","[36,49)"
14375,"<29","<29","<29"
14426,"[36,49)","[36,49)","[36,49)"
14429,"[36,49)","[36,49)","[36,49)"
14430,"[29,36)","<29","[36,49)"
14463,"<29","<29","<29"
14472,">=65",">=65",">=65"
14489,"[36,49)","[36,49)","[36,49)"
14491,"[49,65)","[49,65)","[49,65)"
14497,"[29,36)","[36,49)","[29,36)"
14517,"<29","<29","<29"
14521,"[36,49)","[36,49)","[36,49)"
